STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
ECM00084036,"SAN GABRIEL, EC",6/24/12,0.02,54,59,43
ECM00084036,"SAN GABRIEL, EC",6/25/12,0.16,54,60,40
ECM00084036,"SAN GABRIEL, EC",6/26/12,0.02,52,60,47
ECM00084036,"SAN GABRIEL, EC",6/27/12,0.03,53,60,43
ECM00084036,"SAN GABRIEL, EC",6/28/12,0,52,60,44
ECM00084036,"SAN GABRIEL, EC",6/29/12,,53,60,40
ECM00084036,"SAN GABRIEL, EC",6/30/12,0.03,55,62,45
ECM00084036,"SAN GABRIEL, EC",7/1/12,0.08,54,61,45
ECM00084036,"SAN GABRIEL, EC",7/3/12,,53,62,
ECM00084036,"SAN GABRIEL, EC",7/4/12,0.01,54,61,42
ECM00084036,"SAN GABRIEL, EC",7/5/12,0,55,64,48
ECM00084036,"SAN GABRIEL, EC",7/6/12,,55,64,40
ECM00084036,"SAN GABRIEL, EC",7/7/12,,57,64,51
ECM00084036,"SAN GABRIEL, EC",7/8/12,,55,64,50
ECM00084036,"SAN GABRIEL, EC",7/9/12,,55,63,47
ECM00084036,"SAN GABRIEL, EC",7/10/12,,55,63,44
ECM00084036,"SAN GABRIEL, EC",7/11/12,,57,65,47
ECM00084036,"SAN GABRIEL, EC",7/12/12,,56,68,40
ECM00084036,"SAN GABRIEL, EC",7/13/12,,59,68,41
ECM00084036,"SAN GABRIEL, EC",7/14/12,0,54,65,45
ECM00084036,"SAN GABRIEL, EC",7/15/12,0.12,55,62,47
ECM00084036,"SAN GABRIEL, EC",7/16/12,0.08,56,63,45
ECM00084036,"SAN GABRIEL, EC",7/17/12,0.01,56,64,50
ECM00084036,"SAN GABRIEL, EC",7/18/12,0.04,54,64,49
ECM00084036,"SAN GABRIEL, EC",7/19/12,0,53,62,48
ECM00084036,"SAN GABRIEL, EC",7/20/12,,54,62,44
ECM00084036,"SAN GABRIEL, EC",7/21/12,,54,62,40
ECM00084036,"SAN GABRIEL, EC",7/22/12,,54,62,49
ECM00084036,"SAN GABRIEL, EC",7/23/12,0.12,53,62,48
ECM00084036,"SAN GABRIEL, EC",7/25/12,0.12,53,57,46
ECM00084036,"SAN GABRIEL, EC",7/26/12,0,55,62,43
ECM00084036,"SAN GABRIEL, EC",7/27/12,,54,62,44
ECM00084036,"SAN GABRIEL, EC",7/28/12,0.16,53,59,49
ECM00084036,"SAN GABRIEL, EC",7/29/12,0.12,53,59,48
ECM00084036,"SAN GABRIEL, EC",7/30/12,0.03,51,59,44
ECM00084036,"SAN GABRIEL, EC",7/31/12,0,54,60,44
ECM00084036,"SAN GABRIEL, EC",8/1/12,,54,62,
ECM00084036,"SAN GABRIEL, EC",8/2/12,0,55,63,39
ECM00084036,"SAN GABRIEL, EC",8/3/12,,57,69,37
ECM00084036,"SAN GABRIEL, EC",8/4/12,,56,69,44
ECM00084036,"SAN GABRIEL, EC",8/5/12,,54,68,49
ECM00084036,"SAN GABRIEL, EC",8/7/12,,57,66,37
ECM00084036,"SAN GABRIEL, EC",8/8/12,,55,66,36
ECM00084036,"SAN GABRIEL, EC",8/9/12,,53,64,48
ECM00084036,"SAN GABRIEL, EC",8/11/12,0.04,53,59,49
ECM00084036,"SAN GABRIEL, EC",8/12/12,0.02,58,64,40
ECM00084036,"SAN GABRIEL, EC",8/13/12,0,56,64,
ECM00084036,"SAN GABRIEL, EC",8/14/12,0.08,53,58,47
ECM00084036,"SAN GABRIEL, EC",8/15/12,0.04,54,60,48
ECM00084036,"SAN GABRIEL, EC",8/16/12,0,56,64,45
ECM00084036,"SAN GABRIEL, EC",8/17/12,0.12,55,64,45
ECM00084036,"SAN GABRIEL, EC",8/18/12,0.08,52,61,47
ECM00084036,"SAN GABRIEL, EC",8/19/12,0.04,54,60,45
ECM00084036,"SAN GABRIEL, EC",8/20/12,0.04,53,62,37
ECM00084036,"SAN GABRIEL, EC",8/21/12,0,56,63,40
ECM00084036,"SAN GABRIEL, EC",8/22/12,0.04,53,63,47
ECM00084036,"SAN GABRIEL, EC",8/23/12,0,57,65,39
ECM00084036,"SAN GABRIEL, EC",8/24/12,,54,65,37
ECM00084036,"SAN GABRIEL, EC",8/25/12,,53,65,40
ECM00084036,"SAN GABRIEL, EC",8/26/12,0.01,54,65,42
ECM00084036,"SAN GABRIEL, EC",8/27/12,0.16,52,63,48
ECM00084036,"SAN GABRIEL, EC",8/28/12,0.08,54,62,50
ECM00084036,"SAN GABRIEL, EC",8/29/12,0.12,53,62,47
ECM00084036,"SAN GABRIEL, EC",8/30/12,0.28,51,58,48
ECM00084036,"SAN GABRIEL, EC",8/31/12,0.16,51,56,46
ECM00084036,"SAN GABRIEL, EC",9/1/12,0.08,49,62,46
ECM00084036,"SAN GABRIEL, EC",9/2/12,0.08,50,55,49
ECM00084036,"SAN GABRIEL, EC",9/3/12,0.12,50,54,47
ECM00084036,"SAN GABRIEL, EC",9/4/12,0.16,51,58,46
ECM00084036,"SAN GABRIEL, EC",9/5/12,0.08,54,61,49
ECM00084036,"SAN GABRIEL, EC",9/6/12,0,54,61,46
ECM00084036,"SAN GABRIEL, EC",9/7/12,,58,67,44
ECM00084036,"SAN GABRIEL, EC",9/8/12,,53,67,43
ECM00084036,"SAN GABRIEL, EC",9/9/12,,54,61,49
ECM00084036,"SAN GABRIEL, EC",9/10/12,,52,61,41
ECM00084036,"SAN GABRIEL, EC",9/11/12,0.04,52,59,47
ECM00084036,"SAN GABRIEL, EC",9/12/12,0.12,52,58,44
ECM00084036,"SAN GABRIEL, EC",9/13/12,0,54,58,50
ECM00084036,"SAN GABRIEL, EC",9/14/12,0.03,52,58,50
ECM00084036,"SAN GABRIEL, EC",9/15/12,0.01,56,63,48
ECM00084036,"SAN GABRIEL, EC",9/16/12,0,55,63,36
ECM00084036,"SAN GABRIEL, EC",9/17/12,,52,63,40
ECM00084036,"SAN GABRIEL, EC",9/18/12,,55,,45
ECM00084036,"SAN GABRIEL, EC",9/19/12,,60,69,39
ECM00084036,"SAN GABRIEL, EC",9/20/12,,57,69,38
ECM00084036,"SAN GABRIEL, EC",9/21/12,,59,67,41
ECM00084036,"SAN GABRIEL, EC",9/22/12,0.2,55,67,47
ECM00084036,"SAN GABRIEL, EC",9/23/12,0,55,62,42
ECM00084036,"SAN GABRIEL, EC",9/24/12,,58,67,46
ECM00084036,"SAN GABRIEL, EC",9/25/12,,58,67,49
ECM00084036,"SAN GABRIEL, EC",9/26/12,,55,64,46
ECM00084036,"SAN GABRIEL, EC",9/27/12,0.12,56,63,49
ECM00084036,"SAN GABRIEL, EC",9/29/12,,56,64,40
ECM00084036,"SAN GABRIEL, EC",9/30/12,,57,64,50
ECM00084036,"SAN GABRIEL, EC",10/1/12,0.08,54,62,46
ECM00084036,"SAN GABRIEL, EC",10/2/12,0,55,63,39
ECM00084036,"SAN GABRIEL, EC",10/3/12,,59,68,41
ECM00084036,"SAN GABRIEL, EC",10/4/12,,58,68,46
ECM00084036,"SAN GABRIEL, EC",10/6/12,0.2,58,68,45
ECM00084036,"SAN GABRIEL, EC",10/7/12,0.03,57,66,50
ECM00084036,"SAN GABRIEL, EC",10/9/12,0.04,56,,47
ECM00084036,"SAN GABRIEL, EC",10/10/12,0,59,70,40
ECM00084036,"SAN GABRIEL, EC",10/11/12,,57,70,40
ECM00084036,"SAN GABRIEL, EC",10/13/12,0.12,55,65,44
ECM00084036,"SAN GABRIEL, EC",10/14/12,0.01,56,67,44
ECM00084036,"SAN GABRIEL, EC",10/15/12,0.04,61,72,46
ECM00084036,"SAN GABRIEL, EC",10/16/12,0.91,57,72,49
ECM00084036,"SAN GABRIEL, EC",10/17/12,0.12,54,66,50
ECM00084036,"SAN GABRIEL, EC",10/18/12,0.31,55,66,48
ECM00084036,"SAN GABRIEL, EC",10/19/12,0,58,71,44
ECM00084036,"SAN GABRIEL, EC",10/21/12,,58,73,44
ECM00084036,"SAN GABRIEL, EC",10/23/12,,60,71,47
ECM00084036,"SAN GABRIEL, EC",10/24/12,,53,70,
ECM00084036,"SAN GABRIEL, EC",10/25/12,,56,63,46
ECM00084036,"SAN GABRIEL, EC",10/26/12,,55,65,43
ECM00084036,"SAN GABRIEL, EC",10/27/12,,58,66,41
ECM00084036,"SAN GABRIEL, EC",10/28/12,,59,66,39
ECM00084036,"SAN GABRIEL, EC",10/29/12,,58,66,43
ECM00084036,"SAN GABRIEL, EC",10/30/12,0.2,58,67,45
ECM00084036,"SAN GABRIEL, EC",10/31/12,0,57,67,49
ECM00084036,"SAN GABRIEL, EC",11/1/12,,56,67,40
ECM00084036,"SAN GABRIEL, EC",11/2/12,,55,67,40
ECM00084036,"SAN GABRIEL, EC",11/3/12,,57,66,45
ECM00084036,"SAN GABRIEL, EC",11/4/12,,57,67,
ECM00084036,"SAN GABRIEL, EC",11/5/12,,62,68,
ECM00084036,"SAN GABRIEL, EC",11/6/12,0.35,55,68,50
ECM00084036,"SAN GABRIEL, EC",11/7/12,0.2,56,65,42
ECM00084036,"SAN GABRIEL, EC",11/8/12,0.12,55,65,47
ECM00084036,"SAN GABRIEL, EC",11/9/12,0,57,66,45
ECM00084036,"SAN GABRIEL, EC",11/10/12,,59,70,42
ECM00084036,"SAN GABRIEL, EC",11/12/12,,57,67,42
ECM00084036,"SAN GABRIEL, EC",11/13/12,,60,69,45
ECM00084036,"SAN GABRIEL, EC",11/14/12,,58,69,
ECM00084036,"SAN GABRIEL, EC",11/15/12,0.28,58,70,47
ECM00084036,"SAN GABRIEL, EC",11/16/12,0.39,58,71,50
ECM00084036,"SAN GABRIEL, EC",11/18/12,,58,70,43
ECM00084036,"SAN GABRIEL, EC",11/19/12,0.2,60,70,44
ECM00084036,"SAN GABRIEL, EC",11/20/12,0.08,59,69,53
ECM00084036,"SAN GABRIEL, EC",11/21/12,0.01,59,69,46
ECM00084036,"SAN GABRIEL, EC",11/22/12,0.01,57,69,51
ECM00084036,"SAN GABRIEL, EC",11/23/12,0.16,61,70,51
ECM00084036,"SAN GABRIEL, EC",11/24/12,0,64,70,48
ECM00084036,"SAN GABRIEL, EC",11/25/12,0.2,57,66,45
ECM00084036,"SAN GABRIEL, EC",11/26/12,0,55,64,47
ECM00084036,"SAN GABRIEL, EC",11/27/12,0.12,58,67,47
ECM00084036,"SAN GABRIEL, EC",11/28/12,0,60,69,47
ECM00084036,"SAN GABRIEL, EC",11/29/12,0.79,55,69,45
ECM00084036,"SAN GABRIEL, EC",11/30/12,0.51,55,67,44
ECM00084036,"SAN GABRIEL, EC",12/1/12,0.12,55,67,42
ECM00084036,"SAN GABRIEL, EC",12/2/12,0,59,66,
ECM00084036,"SAN GABRIEL, EC",12/3/12,,59,66,
ECM00084036,"SAN GABRIEL, EC",12/4/12,,56,66,48
ECM00084036,"SAN GABRIEL, EC",12/5/12,0.47,54,63,50
ECM00084036,"SAN GABRIEL, EC",12/7/12,0.02,58,71,47
ECM00084036,"SAN GABRIEL, EC",12/8/12,0.04,57,66,49
ECM00084036,"SAN GABRIEL, EC",12/9/12,0.08,55,64,50
ECM00084036,"SAN GABRIEL, EC",12/10/12,0,54,63,42
ECM00084036,"SAN GABRIEL, EC",12/11/12,,59,68,42
ECM00084036,"SAN GABRIEL, EC",12/12/12,,59,69,51
ECM00084036,"SAN GABRIEL, EC",12/13/12,0.24,55,69,51
ECM00084036,"SAN GABRIEL, EC",12/14/12,0.59,56,65,47
ECM00084036,"SAN GABRIEL, EC",12/15/12,0,56,70,44
ECM00084036,"SAN GABRIEL, EC",12/17/12,,58,71,43
ECM00084036,"SAN GABRIEL, EC",12/18/12,0.03,59,70,49
ECM00084036,"SAN GABRIEL, EC",12/19/12,0.2,57,70,47
ECM00084036,"SAN GABRIEL, EC",12/20/12,0.02,57,66,42
ECM00084036,"SAN GABRIEL, EC",12/21/12,0.12,59,68,33
ECM00084036,"SAN GABRIEL, EC",12/22/12,0.02,56,68,45
ECM00084036,"SAN GABRIEL, EC",12/23/12,0.2,54,64,42
ECM00084036,"SAN GABRIEL, EC",12/24/12,0.03,56,64,46
ECM00084036,"SAN GABRIEL, EC",12/25/12,0,58,67,45
ECM00084036,"SAN GABRIEL, EC",12/26/12,0.2,55,67,49
ECM00084036,"SAN GABRIEL, EC",12/27/12,0,55,63,48
ECM00084036,"SAN GABRIEL, EC",12/28/12,0.08,56,63,47
ECM00084036,"SAN GABRIEL, EC",12/29/12,0,56,65,43
ECM00084036,"SAN GABRIEL, EC",12/30/12,,56,65,44
ECM00084036,"SAN GABRIEL, EC",12/31/12,,53,64,43
ECM00084036,"SAN GABRIEL, EC",1/1/13,0.16,56,67,50
ECM00084036,"SAN GABRIEL, EC",1/2/13,,54,62,48
ECM00084036,"SAN GABRIEL, EC",1/3/13,,56,63,50
ECM00084036,"SAN GABRIEL, EC",1/4/13,0.35,56,64,50
ECM00084036,"SAN GABRIEL, EC",1/5/13,0,58,64,51
ECM00084036,"SAN GABRIEL, EC",1/6/13,,56,64,49
ECM00084036,"SAN GABRIEL, EC",1/7/13,,55,63,47
ECM00084036,"SAN GABRIEL, EC",1/8/13,,57,65,40
ECM00084036,"SAN GABRIEL, EC",1/9/13,,55,65,42
ECM00084036,"SAN GABRIEL, EC",1/10/13,,57,63,51
ECM00084036,"SAN GABRIEL, EC",1/11/13,,57,63,52
ECM00084036,"SAN GABRIEL, EC",1/12/13,,60,69,48
ECM00084036,"SAN GABRIEL, EC",1/13/13,0.12,59,69,49
ECM00084036,"SAN GABRIEL, EC",1/14/13,0,57,69,46
ECM00084036,"SAN GABRIEL, EC",1/15/13,,59,69,40
ECM00084036,"SAN GABRIEL, EC",1/17/13,0.28,57,69,48
ECM00084036,"SAN GABRIEL, EC",1/18/13,0.08,56,64,51
ECM00084036,"SAN GABRIEL, EC",1/19/13,0.03,52,62,39
ECM00084036,"SAN GABRIEL, EC",1/20/13,0,56,64,42
ECM00084036,"SAN GABRIEL, EC",1/21/13,,59,66,49
ECM00084036,"SAN GABRIEL, EC",1/22/13,,59,66,45
ECM00084036,"SAN GABRIEL, EC",1/23/13,,56,68,41
ECM00084036,"SAN GABRIEL, EC",1/24/13,,57,79,42
ECM00084036,"SAN GABRIEL, EC",1/26/13,0,59,65,49
ECM00084036,"SAN GABRIEL, EC",1/27/13,0.02,56,65,41
ECM00084036,"SAN GABRIEL, EC",1/28/13,0,56,65,45
ECM00084036,"SAN GABRIEL, EC",1/29/13,,57,67,43
ECM00084036,"SAN GABRIEL, EC",1/30/13,,55,67,49
ECM00084036,"SAN GABRIEL, EC",1/31/13,,56,65,46
ECM00084036,"SAN GABRIEL, EC",2/1/13,0.04,59,69,47
ECM00084036,"SAN GABRIEL, EC",2/2/13,0,57,69,50
ECM00084036,"SAN GABRIEL, EC",2/3/13,0.04,59,68,51
ECM00084036,"SAN GABRIEL, EC",2/4/13,0,55,68,50
ECM00084036,"SAN GABRIEL, EC",2/5/13,1.06,54,63,47
ECM00084036,"SAN GABRIEL, EC",2/6/13,0.02,57,65,46
ECM00084036,"SAN GABRIEL, EC",2/7/13,0,55,65,43
ECM00084036,"SAN GABRIEL, EC",2/8/13,,58,68,45
ECM00084036,"SAN GABRIEL, EC",2/9/13,0.63,53,68,47
ECM00084036,"SAN GABRIEL, EC",2/11/13,0.75,57,67,46
ECM00084036,"SAN GABRIEL, EC",2/12/13,0.51,55,65,49
ECM00084036,"SAN GABRIEL, EC",2/13/13,0.01,56,64,45
ECM00084036,"SAN GABRIEL, EC",2/14/13,0.39,57,64,49
ECM00084036,"SAN GABRIEL, EC",2/15/13,0.01,57,64,48
ECM00084036,"SAN GABRIEL, EC",2/16/13,0,54,62,43
ECM00084036,"SAN GABRIEL, EC",2/17/13,0.04,56,64,46
ECM00084036,"SAN GABRIEL, EC",2/18/13,0.39,56,65,50
ECM00084036,"SAN GABRIEL, EC",2/19/13,0,55,61,47
ECM00084036,"SAN GABRIEL, EC",2/20/13,0.02,54,62,49
ECM00084036,"SAN GABRIEL, EC",2/21/13,0.02,56,62,46
ECM00084036,"SAN GABRIEL, EC",2/22/13,0.04,56,62,51
ECM00084036,"SAN GABRIEL, EC",2/23/13,0.24,54,62,48
ECM00084036,"SAN GABRIEL, EC",2/24/13,0.04,55,63,42
ECM00084036,"SAN GABRIEL, EC",2/25/13,0.02,56,63,45
ECM00084036,"SAN GABRIEL, EC",2/26/13,0.04,57,66,48
ECM00084036,"SAN GABRIEL, EC",2/27/13,0.12,56,66,51
ECM00084036,"SAN GABRIEL, EC",2/28/13,0.31,56,62,50
ECM00084036,"SAN GABRIEL, EC",3/1/13,0.28,55,62,49
ECM00084036,"SAN GABRIEL, EC",3/2/13,0,56,61,
ECM00084036,"SAN GABRIEL, EC",3/3/13,,57,64,48
ECM00084036,"SAN GABRIEL, EC",3/4/13,,54,64,46
ECM00084036,"SAN GABRIEL, EC",3/6/13,0.04,55,63,45
ECM00084036,"SAN GABRIEL, EC",3/7/13,0.04,56,65,49
ECM00084036,"SAN GABRIEL, EC",3/8/13,0,55,65,47
ECM00084036,"SAN GABRIEL, EC",3/9/13,,57,63,
ECM00084036,"SAN GABRIEL, EC",3/10/13,,57,64,48
ECM00084036,"SAN GABRIEL, EC",3/11/13,0,57,64,50
ECM00084036,"SAN GABRIEL, EC",3/12/13,0.02,55,64,43
ECM00084036,"SAN GABRIEL, EC",3/13/13,0,58,67,45
ECM00084036,"SAN GABRIEL, EC",3/14/13,0.12,58,68,52
ECM00084036,"SAN GABRIEL, EC",3/15/13,0,57,64,47
ECM00084036,"SAN GABRIEL, EC",3/16/13,0.04,58,68,45
ECM00084036,"SAN GABRIEL, EC",3/17/13,0,57,68,48
ECM00084036,"SAN GABRIEL, EC",3/18/13,0.08,58,66,51
ECM00084036,"SAN GABRIEL, EC",3/19/13,0.24,57,69,49
ECM00084036,"SAN GABRIEL, EC",3/20/13,0.08,60,72,50
ECM00084036,"SAN GABRIEL, EC",3/21/13,0.51,55,72,51
ECM00084036,"SAN GABRIEL, EC",3/22/13,0.28,57,,46
ECM00084036,"SAN GABRIEL, EC",3/23/13,0.43,55,67,43
ECM00084036,"SAN GABRIEL, EC",3/24/13,0,56,,43
ECM00084036,"SAN GABRIEL, EC",3/25/13,0,60,70,49
ECM00084036,"SAN GABRIEL, EC",3/26/13,0.03,56,70,49
ECM00084036,"SAN GABRIEL, EC",3/27/13,0,58,65,48
ECM00084036,"SAN GABRIEL, EC",3/28/13,,57,65,45
ECM00084036,"SAN GABRIEL, EC",3/29/13,,58,64,47
ECM00084036,"SAN GABRIEL, EC",3/30/13,,62,90,
ECM00084036,"SAN GABRIEL, EC",3/31/13,0.08,58,65,44
ECM00084036,"SAN GABRIEL, EC",4/1/13,0.28,56,62,49
ECM00084036,"SAN GABRIEL, EC",4/2/13,0.08,55,62,47
ECM00084036,"SAN GABRIEL, EC",4/3/13,0.02,55,59,44
ECM00084036,"SAN GABRIEL, EC",4/4/13,0,54,60,43
ECM00084036,"SAN GABRIEL, EC",4/5/13,,54,63,41
ECM00084036,"SAN GABRIEL, EC",4/6/13,,56,67,40
ECM00084036,"SAN GABRIEL, EC",4/7/13,0.02,56,67,49
ECM00084036,"SAN GABRIEL, EC",4/8/13,0.02,55,63,44
ECM00084036,"SAN GABRIEL, EC",4/9/13,0,55,62,46
ECM00084036,"SAN GABRIEL, EC",4/10/13,,56,63,42
ECM00084036,"SAN GABRIEL, EC",4/11/13,,59,68,44
ECM00084036,"SAN GABRIEL, EC",4/12/13,,58,68,43
ECM00084036,"SAN GABRIEL, EC",4/13/13,,58,65,
ECM00084036,"SAN GABRIEL, EC",4/14/13,,56,63,50
ECM00084036,"SAN GABRIEL, EC",4/15/13,0.03,56,63,49
ECM00084036,"SAN GABRIEL, EC",4/16/13,0.12,60,66,50
ECM00084036,"SAN GABRIEL, EC",4/17/13,0,59,68,49
ECM00084036,"SAN GABRIEL, EC",4/18/13,0.16,57,68,51
ECM00084036,"SAN GABRIEL, EC",4/19/13,0,58,68,49
ECM00084036,"SAN GABRIEL, EC",4/20/13,0.51,56,68,48
ECM00084036,"SAN GABRIEL, EC",4/21/13,0,58,68,47
ECM00084036,"SAN GABRIEL, EC",4/22/13,0.47,58,68,50
ECM00084036,"SAN GABRIEL, EC",4/23/13,0,56,66,51
ECM00084036,"SAN GABRIEL, EC",4/24/13,,57,65,43
ECM00084036,"SAN GABRIEL, EC",4/25/13,,56,67,34
ECM00084036,"SAN GABRIEL, EC",4/26/13,,59,72,38
ECM00084036,"SAN GABRIEL, EC",4/27/13,,60,72,49
ECM00084036,"SAN GABRIEL, EC",4/28/13,1.02,56,70,44
ECM00084036,"SAN GABRIEL, EC",4/29/13,0,56,68,43
ECM00084036,"SAN GABRIEL, EC",4/30/13,,58,67,47
ECM00084036,"SAN GABRIEL, EC",5/1/13,0.02,58,67,50
ECM00084036,"SAN GABRIEL, EC",5/2/13,0.01,58,69,49
ECM00084036,"SAN GABRIEL, EC",5/3/13,0,59,72,49
ECM00084036,"SAN GABRIEL, EC",5/4/13,0.12,57,72,44
ECM00084036,"SAN GABRIEL, EC",5/5/13,0.51,58,71,49
ECM00084036,"SAN GABRIEL, EC",5/6/13,0.16,56,67,52
ECM00084036,"SAN GABRIEL, EC",5/7/13,0.16,58,65,49
ECM00084036,"SAN GABRIEL, EC",5/8/13,0.24,57,65,47
ECM00084036,"SAN GABRIEL, EC",5/9/13,0,54,64,48
ECM00084036,"SAN GABRIEL, EC",5/10/13,0.08,59,67,46
ECM00084036,"SAN GABRIEL, EC",5/11/13,0,59,70,47
ECM00084036,"SAN GABRIEL, EC",5/12/13,0.12,57,70,50
ECM00084036,"SAN GABRIEL, EC",5/13/13,0.02,56,63,47
ECM00084036,"SAN GABRIEL, EC",5/14/13,0.02,56,63,50
ECM00084036,"SAN GABRIEL, EC",5/15/13,0.02,56,63,49
ECM00084036,"SAN GABRIEL, EC",5/16/13,0.2,57,64,50
ECM00084036,"SAN GABRIEL, EC",5/17/13,0.16,56,64,49
ECM00084036,"SAN GABRIEL, EC",5/18/13,0,57,65,45
ECM00084036,"SAN GABRIEL, EC",5/19/13,0.01,55,65,47
ECM00084036,"SAN GABRIEL, EC",5/20/13,0.03,56,63,49
ECM00084036,"SAN GABRIEL, EC",5/21/13,0.43,56,63,50
ECM00084036,"SAN GABRIEL, EC",5/22/13,0.08,57,64,50
ECM00084036,"SAN GABRIEL, EC",5/23/13,0,55,64,49
ECM00084036,"SAN GABRIEL, EC",5/24/13,0.08,56,65,45
ECM00084036,"SAN GABRIEL, EC",5/25/13,0,55,63,44
ECM00084036,"SAN GABRIEL, EC",5/26/13,0.04,53,65,47
ECM00084036,"SAN GABRIEL, EC",5/27/13,0.43,57,69,45
ECM00084036,"SAN GABRIEL, EC",5/28/13,0.12,54,69,48
ECM00084036,"SAN GABRIEL, EC",5/30/13,0.12,56,69,48
ECM00084036,"SAN GABRIEL, EC",5/31/13,0.67,54,66,46
ECM00084036,"SAN GABRIEL, EC",6/1/13,0.02,58,67,50
ECM00084036,"SAN GABRIEL, EC",6/2/13,0.08,57,64,45
ECM00084036,"SAN GABRIEL, EC",6/3/13,0,53,63,46
ECM00084036,"SAN GABRIEL, EC",6/4/13,0.08,53,60,47
ECM00084036,"SAN GABRIEL, EC",6/5/13,0.04,53,60,48
ECM00084036,"SAN GABRIEL, EC",6/6/13,0.04,53,62,38
ECM00084036,"SAN GABRIEL, EC",6/7/13,0,56,62,49
ECM00084036,"SAN GABRIEL, EC",6/8/13,0.08,54,62,50
ECM00084036,"SAN GABRIEL, EC",6/9/13,0.08,53,62,49
ECM00084036,"SAN GABRIEL, EC",6/10/13,0.04,54,61,38
ECM00084036,"SAN GABRIEL, EC",6/11/13,0.08,56,62,49
ECM00084036,"SAN GABRIEL, EC",6/12/13,0.03,56,63,49
ECM00084036,"SAN GABRIEL, EC",6/13/13,0,56,63,44
ECM00084036,"SAN GABRIEL, EC",6/14/13,0.02,57,63,49
ECM00084036,"SAN GABRIEL, EC",6/16/13,0,56,62,49
ECM00084036,"SAN GABRIEL, EC",6/21/13,0,53,61,39
ECM00084036,"SAN GABRIEL, EC",6/22/13,0,53,63,40
ECM00084036,"SAN GABRIEL, EC",6/23/13,0,55,64,41
ECM00084036,"SAN GABRIEL, EC",6/24/13,0.08,57,65,48
ECM00084036,"SAN GABRIEL, EC",6/25/13,0,57,65,44
ECM00084036,"SAN GABRIEL, EC",6/26/13,0,56,65,41
ECM00084036,"SAN GABRIEL, EC",6/27/13,0,56,65,45
ECM00084036,"SAN GABRIEL, EC",6/28/13,0.03,58,,49
ECM00084036,"SAN GABRIEL, EC",6/29/13,0.01,53,66,37
ECM00084036,"SAN GABRIEL, EC",6/30/13,0,52,63,41
ECM00084036,"SAN GABRIEL, EC",7/1/13,0.04,56,64,42
ECM00084036,"SAN GABRIEL, EC",7/2/13,0.01,55,62,46
ECM00084036,"SAN GABRIEL, EC",7/3/13,0.01,52,62,40
ECM00084036,"SAN GABRIEL, EC",7/4/13,0.08,55,63,38
ECM00084036,"SAN GABRIEL, EC",7/5/13,0,53,63,43
ECM00084036,"SAN GABRIEL, EC",7/6/13,0.01,54,60,44
ECM00084036,"SAN GABRIEL, EC",7/7/13,0,55,63,48
ECM00084036,"SAN GABRIEL, EC",7/8/13,0.75,53,63,46
ECM00084036,"SAN GABRIEL, EC",7/9/13,0.24,53,60,49
ECM00084036,"SAN GABRIEL, EC",7/10/13,0.12,50,60,48
ECM00084036,"SAN GABRIEL, EC",7/11/13,0.03,52,57,46
ECM00084036,"SAN GABRIEL, EC",7/12/13,0.08,52,59,40
ECM00084036,"SAN GABRIEL, EC",7/13/13,0,54,60,44
ECM00084036,"SAN GABRIEL, EC",7/14/13,0,55,60,49
ECM00084036,"SAN GABRIEL, EC",7/15/13,0,53,60,49
ECM00084036,"SAN GABRIEL, EC",7/16/13,0.12,51,59,47
ECM00084036,"SAN GABRIEL, EC",7/17/13,0.39,53,59,49
ECM00084036,"SAN GABRIEL, EC",7/18/13,0.31,51,57,48
ECM00084036,"SAN GABRIEL, EC",7/19/13,0,51,58,39
ECM00084036,"SAN GABRIEL, EC",7/21/13,0,57,63,49
ECM00084036,"SAN GABRIEL, EC",7/24/13,0.01,56,61,47
ECM00084036,"SAN GABRIEL, EC",7/25/13,0,53,61,47
ECM00084036,"SAN GABRIEL, EC",7/26/13,0.35,53,60,48
ECM00084036,"SAN GABRIEL, EC",7/27/13,0,53,60,49
ECM00084036,"SAN GABRIEL, EC",7/28/13,0,52,60,46
ECM00084036,"SAN GABRIEL, EC",7/29/13,0.28,51,58,38
ECM00084036,"SAN GABRIEL, EC",7/30/13,0.35,52,57,47
ECM00084036,"SAN GABRIEL, EC",7/31/13,0.12,53,58,47
ECM00084036,"SAN GABRIEL, EC",8/1/13,0.04,56,61,48
ECM00084036,"SAN GABRIEL, EC",8/2/13,0.04,54,61,48
ECM00084036,"SAN GABRIEL, EC",8/3/13,0.03,54,60,49
ECM00084036,"SAN GABRIEL, EC",8/4/13,0.12,55,59,47
ECM00084036,"SAN GABRIEL, EC",8/5/13,0.01,56,63,48
ECM00084036,"SAN GABRIEL, EC",8/6/13,0.02,54,63,43
ECM00084036,"SAN GABRIEL, EC",8/7/13,0.01,54,63,49
ECM00084036,"SAN GABRIEL, EC",8/10/13,,58,67,48
ECM00084036,"SAN GABRIEL, EC",8/11/13,,58,65,44
ECM00084036,"SAN GABRIEL, EC",8/12/13,0.04,58,65,50
ECM00084036,"SAN GABRIEL, EC",8/13/13,0,57,67,44
ECM00084036,"SAN GABRIEL, EC",8/14/13,,56,67,48
ECM00084036,"SAN GABRIEL, EC",8/15/13,0.28,54,63,48
ECM00084036,"SAN GABRIEL, EC",8/16/13,0.02,56,62,48
ECM00084036,"SAN GABRIEL, EC",8/17/13,0,54,62,42
