STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/3/10,0,",,S",77,"H,,S",86,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/4/10,0.02,",,S",72,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/5/10,0,",,S",74,"H,,S",79,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/6/10,0.13,",,S",72,"H,,S",79,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/7/10,0.72,",,S",70,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/8/10,0.13,",,S",69,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/9/10,0.11,",,S",71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/10/10,0.35,",,S",71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/11/10,0,",,S",73,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/12/10,0,",,S",72,"H,,S",82,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/13/10,0.24,",,S",71,"H,,S",79,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/14/10,0.16,",,S",75,"H,,S",83,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/15/10,0,",,S",73,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/16/10,0,",,S",74,"H,,S",85,",,S",62,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/17/10,0,",,S",76,"H,,S",85,",,S",63,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/18/10,0,",,S",76,"H,,S",85,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/19/10,1.49,",,S",76,"H,,S",83,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/20/10,0,",,S",76,"H,,S",84,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/21/10,0.53,",,S",75,"H,,S",84,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/22/10,0,",,S",75,"H,,S",84,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/23/10,0,",,S",75,"H,,S",83,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/24/10,0,",,S",75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/25/10,0,",,S",77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/26/10,,,76,"H,,S",86,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/27/10,0,",,S",76,"H,,S",85,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/28/10,0.76,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/29/10,0.02,",,S",76,"H,,S",85,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,11/30/10,0,",,S",76,"H,,S",86,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/1/10,0,",,S",77,"H,,S",86,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/2/10,0,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/3/10,0.17,",,S",71,"H,,S",83,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/4/10,2.21,",,S",73,"H,,S",81,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/5/10,0.22,",,S",71,"H,,S",82,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/6/10,0.25,",,S",70,"H,,S",76,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/7/10,2.52,",,S",69,"H,,S",76,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/8/10,0.66,",,S",71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/9/10,0.09,",,S",72,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/10/10,0.37,",,S",69,"H,,S",78,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/11/10,0.35,",,S",69,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/12/10,0.21,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/13/10,0,",,S",72,"H,,S",80,",,S",61,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/14/10,0.38,",,S",67,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/15/10,0.55,",,S",68,"H,,S",77,",,S",62,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/16/10,0,",,S",69,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/17/10,0,",,S",71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/18/10,0,",,S",73,"H,,S",82,",,S",61,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/19/10,,,71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/20/10,0,",,S",73,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/21/10,0.07,",,S",73,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/22/10,0.05,",,S",73,"H,,S",82,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/23/10,0.09,",,S",71,"H,,S",81,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/24/10,0.03,",,S",72,"H,,S",81,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/25/10,0.04,",,S",72,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/26/10,0,",,S",70,"H,,S",80,",,S",62,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/27/10,0.98,",,S",68,"H,,S",74,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/28/10,0.42,",,S",69,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/29/10,0.13,",,S",71,"H,,S",79,",,S",63,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/30/10,0,",,S",72,"H,,S",83,",,S",63,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,12/31/10,,,76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/1/11,,,76,"H,,S",87,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/2/11,0,",,S",78,"H,,S",87,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/3/11,,,73,"H,,S",85,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/4/11,0,",,S",73,"H,,S",82,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/5/11,,,72,"H,,S",82,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/6/11,0,",,S",74,"H,,S",83,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/7/11,0,",,S",71,"H,,S",83,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/8/11,0.23,",,S",72,"H,,S",81,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/9/11,0.02,",,S",75,"H,,S",83,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/10/11,0,",,S",74,"H,,S",83,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/11/11,0,",,S",77,"H,,S",85,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/12/11,0,",,S",76,"H,,S",86,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/13/11,0.91,",,S",72,"H,,S",81,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/14/11,5.9,",,S",73,"H,,S",76,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/15/11,2.61,",,S",70,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/16/11,1.65,",,S",71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/17/11,0.01,",,S",73,"H,,S",81,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/18/11,0,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/19/11,,,76,"H,,S",87,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/20/11,,,76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/21/11,0,",,S",75,"H,,S",84,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/22/11,0,",,S",72,"H,,S",84,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/23/11,,,74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/24/11,1.58,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/25/11,0,",,S",75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/26/11,0,",,S",76,"H,,S",84,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/27/11,,,74,"H,,S",84,",,S",68,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/28/11,,,73,"H,,S",82,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/29/11,,,74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/30/11,,,75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,1/31/11,0,",,S",77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/1/11,0,",,S",77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/2/11,0,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/3/11,0,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/4/11,0,",,S",75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/5/11,,,77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/6/11,0.01,",,S",72,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/7/11,0.19,",,S",75,"H,,S",84,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/8/11,0,",,S",75,"H,,S",84,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/9/11,,,76,"H,,S",83,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/10/11,0,",,S",78,"H,,S",84,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/11/11,0,",,S",76,"H,,S",84,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/12/11,3.33,",,S",75,"H,,S",85,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/13/11,2.27,",,S",71,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/14/11,8.65,",,S",70,"H,,S",74,",,S",68,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/15/11,0,",,S",72,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/16/11,,,75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/17/11,,,75,"H,,S",83,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/18/11,0,",,S",76,"H,,S",84,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/19/11,0.04,",,S",74,"H,,S",83,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/20/11,0.09,",,S",73,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/21/11,0.01,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/22/11,0,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/23/11,0,",,S",76,"H,,S",85,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/24/11,,,77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/25/11,0.08,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/26/11,0,",,S",77,"H,,S",85,",,S",68,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/27/11,0,",,S",77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,2/28/11,,,77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/1/11,0,",,S",78,"H,,S",86,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/2/11,0,",,S",76,"H,,S",85,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/3/11,0,",,S",74,"H,,S",84,",,S",63,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/4/11,0,",,S",75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/5/11,,,75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/6/11,0,",,S",77,"H,,S",85,",,S",65,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/7/11,0,",,S",76,"H,,S",85,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/8/11,0,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/9/11,,,77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/10/11,0,",,S",77,"H,,S",87,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/11/11,,,75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/12/11,1.23,",,S",73,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/13/11,0.06,",,S",74,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/14/11,0,",,S",75,"H,,S",82,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/15/11,0,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/16/11,0,",,S",76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/17/11,0.02,",,S",78,"H,,S",85,",,S",68,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/18/11,0.04,",,S",77,"H,,S",85,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/19/11,0,",,S",74,"H,,S",84,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/20/11,0.12,",,S",75,"H,,S",81,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/21/11,1.05,",,S",75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/22/11,0,",,S",74,"H,,S",84,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/23/11,0.02,",,S",75,"H,,S",83,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/24/11,0,",,S",75,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/25/11,,,76,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/26/11,,,78,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/27/11,,,80,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/28/11,,,80,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/29/11,,,81,"H,,S",90,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/30/11,,,81,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,3/31/11,,,81,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/1/11,,,78,"H,,S",87,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/2/11,0,",,S",80,"H,,S",89,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/3/11,0,",,S",79,"H,,S",87,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/4/11,0,",,S",80,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/5/11,,,80,"H,,S",89,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/6/11,0,",,S",78,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/7/11,0,",,S",79,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/8/11,0,",,S",79,"H,,S",88,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/9/11,0,",,S",79,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/10/11,0,",,S",79,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/11/11,0,",,S",79,"H,,S",88,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/12/11,,,80,"H,,S",88,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/13/11,,,82,"H,,S",86,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/14/11,0,",,S",76,"H,,S",86,",,S",64,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/15/11,0,",,S",77,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/16/11,,,80,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/17/11,,,78,"H,,S",89,",,S",67,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/18/11,0,",,S",78,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/19/11,0,",,S",78,"H,,S",88,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/20/11,0,",,S",79,"H,,S",89,",,S",69,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/21/11,0,",,S",80,"H,,S",87,",,S",71,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/22/11,0,",,S",78,"H,,S",86,",,S",73,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/23/11,0,",,S",80,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/24/11,0,",,S",80,"H,,S",88,",,S",72,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/25/11,0,",,S",79,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/26/11,0,",,S",81,"H,,S",96,",,S",72,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/27/11,0,",,S",84,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/28/11,0,",,S",82,"H,,S",92,",,S",74,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/29/11,0,",,S",83,"H,,S",91,",,S",75,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,4/30/11,,,81,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/1/11,,,80,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/2/11,,,81,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/3/11,0,",,S",81,"H,,S",90,",,S",73,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/4/11,0,",,S",79,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/5/11,0.09,",,S",81,"H,,S",88,",,S",72,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/6/11,0.01,",,S",77,"H,,S",87,",,S",66,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/7/11,0,",,S",78,"H,,S",87,",,S",63,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/8/11,0,",,S",80,"H,,S",88,",,S",63,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/9/11,0.38,",,S",82,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/10/11,0,",,S",83,"H,,S",90,",,S",74,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/11/11,0,",,S",82,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/12/11,,,83,"H,,S",91,",,S",75,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/13/11,0,",,S",83,"H,,S",91,",,S",75,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/14/11,0,",,S",82,"H,,S",90,",,S",75,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/15/11,0,",,S",80,"H,,S",89,",,S",70,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/16/11,0,",,S",79,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/17/11,0,",,S",82,"H,,S",90,",,S",68,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/18/11,0,",,S",83,"H,,S",90,",,S",72,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/19/11,,,84,"H,,S",,,,
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/20/11,0,",,S",85,"H,,S",93,",,S",73,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/21/11,0,",,S",83,"H,,S",92,",,S",74,",,S"
HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,14.9,5/22/11,0,",,S",83,"H,,S",91,",,S",74,",,S"
